Message Type,Received UTC,MMSI,Ship Name,Latitude,Longitude,Speed Over Ground (knots),Course Over Ground,True Heading,Timestamp (sec),Is Valid,Call Sign,Destination,Ship Type,Dimensions
PositionReport,15:28:27,563186800,ATLANTIC NARVAL,36.88428,1.39456,11.9,72.0,71.0,60.0,True,,,,
PositionReport,15:28:27,311361000,BRILLIANCE OF SEAS,41.86266,8.69839,14.4,247.3,247.0,23.0,True,,,,
PositionReport,15:28:27,620800072,PRINCESS WAFYA,34.90577,35.83929,0.3,161.5,511.0,25.0,True,,,,
PositionReport,15:28:27,247145250,GIUSEPPE GAIA,36.49536,27.80996,9.5,89.5,511.0,26.0,True,,,,
PositionReport,15:28:27,538007883,ATLANTIC JOURNEY,37.82498,2.99496,10.9,260.0,260.0,60.0,True,,,,
StandardClassBPositionReport,15:28:27,227108960,L'ALCYON SOLO SAILOR,41.43493,2.32947,4.3,61.3,511.0,6.0,True,,,,
PositionReport,15:28:27,248446000,ELEMENTS,36.97938,27.4019,12.5,224.6,228.0,25.0,True,,,,
PositionReport,15:28:27,245279000,DINTELBORG,38.26511,0.02026,7.6,214.5,215.0,26.0,True,,,,
PositionReport,15:28:27,636093132,AMSTERDAM EXPRESS,37.25917,0.26009,13.9,240.0,237.0,60.0,True,,,,
PositionReport,15:28:28,247381800,JUMBO JET,40.83645,14.25992,9.2,292.7,288.0,25.0,True,,,,
PositionReport,15:28:28,247299200,NORVEGIA,44.3946,8.91167,5.5,108.0,511.0,20.0,True,,,,
PositionReport,15:28:28,351917000,MSC HELENA III,37.81137,16.65091,3.4,336.1,357.0,26.0,True,,,,
PositionReport,15:28:28,228707000,TAAPE,43.11955,5.91997,0.0,0.0,511.0,26.0,True,,,,
PositionReport,15:28:28,215286000,ARCHELON,39.55954,2.63008,0.0,359.5,84.0,26.0,True,,,,
StaticDataReport,15:28:28,224007140,STARFISH DOS,36.54098,-4.61647,,,,,True,,,,
PositionReport,15:28:28,240985000,RHINO,37.94699,23.55548,0.0,360.0,91.0,26.0,True,,,,
PositionReport,15:28:28,247051400,NAPOLI   JET,40.56273,14.34703,26.1,83.2,82.0,25.0,True,,,,
PositionReport,15:28:28,240919000,CHRISTOS XIII,37.86712,23.3796,9.9,98.2,66.0,27.0,True,,,,
PositionReport,15:28:28,237040100,ELENI,37.94083,23.63217,10.1,72.1,69.0,26.0,True,,,,
StandardClassBPositionReport,15:28:28,271001077,G.MOON LIGHT,37.03402,27.42773,0.0,0.0,511.0,27.0,True,,,,
StandardClassBPositionReport,15:28:28,229000224,,43.72983,7.4187,0.0,7.0,511.0,25.0,True,,,,
StandardClassBPositionReport,15:28:28,224441680,MARALFRAN,37.74512,-0.74048,0.0,0.0,0.0,60.0,True,,,,
StandardClassBPositionReport,15:28:28,319243200,CINCHONA,39.45921,-0.31546,0.0,360.0,511.0,27.0,True,,,,
StandardClassBPositionReport,15:28:28,211242730,ALEGRIA,39.53276,2.35979,7.2,160.0,160.0,60.0,True,,,,
StandardClassBPositionReport,15:28:28,227722870,NAXOS III,41.22573,13.0937,0.0,242.2,511.0,23.0,True,,,,
PositionReport,15:28:28,237128700,MARIA T,38.03604,23.55196,0.0,120.3,511.0,25.0,True,,,,
PositionReport,15:28:28,256760000,SEAWOLF X,41.41095,11.37279,9.1,132.5,131.0,25.0,True,,,,
DataLinkManagementMessage,15:28:28,2470082,VOR PONZA,40.9116,12.95711,,,,,True,,,,
PositionReport,15:28:28,341642002,DAMAS WAVE,35.1795,35.00601,2.2,37.7,346.0,27.0,True,,,,
DataLinkManagementMessage,15:28:29,2241140,DESIERTO,40.08557,0.03114,,,,,True,,,,
DataLinkManagementMessage,15:28:29,2241118,AVILES,43.49159,-5.94191,,,,,True,,,,
ShipStaticData,15:28:29,227187000,MEDITERRANEE,37.80061,3.51686,,,,,True,FNYF,FR MRS,60.0,"{'A': 24, 'B': 133, 'C': 21, 'D': 7}"
ShipStaticData,15:28:29,247293700,HERMANA,40.839,14.27099,,,,,True,ICOF,ITNAP,70.0,"{'A': 115, 'B': 25, 'C': 16, 'D': 4}"
PositionReport,15:28:29,538071690,CASA,44.41684,8.8402,0.0,128.1,283.0,25.0,True,,,,
ShipStaticData,15:28:29,636022148,LODESTAR WAY,32.89874,35.00634,,,,,True,5LHJ9,ILHFA,70.0,"{'A': 127, 'B': 20, 'C': 9, 'D': 11}"
PositionReport,15:28:29,636022640,SONGA PANTHER,37.08133,2.67957,11.2,258.1,257.0,25.0,True,,,,
PositionReport,15:28:29,228469800,IMPERIUM,43.58566,7.12408,0.0,280.4,98.0,28.0,True,,,,
PositionReport,15:28:29,237038200,PLATYTERATONOURANON,37.93677,23.68508,0.0,273.0,511.0,28.0,True,,,,
BaseStationReport,15:28:29,4280001,,32.82837,34.96854,,,,,True,,,,
BaseStationReport,15:28:29,2470025,MONTE MAIELETTA,42.1575,14.12555,,,,,True,,,,
StandardClassBPositionReport,15:28:29,228082120,CALABRUN,43.54491,3.97219,0.0,0.0,511.0,26.0,True,,,,
StandardClassBPositionReport,15:28:29,261003820,BABYMIA,34.66577,33.03326,6.0,229.3,511.0,27.0,True,,,,
StaticDataReport,15:28:29,247039740,,45.22517,12.29241,,,,,True,,,,
ShipStaticData,15:28:29,241508000,AMFITRITI,31.13753,29.79602,,,,,True,SVCP5,EGEDK,70.0,"{'A': 164, 'B': 32, 'C': 9, 'D': 23}"
PositionReport,15:28:29,229548000,VALENCE,37.27064,11.62834,12.6,296.8,294.0,24.0,True,,,,
PositionReport,15:28:29,636023521,SAIC ANJI SPLENDOR,36.85654,17.85537,9.7,297.3,296.0,26.0,True,,,,
PositionReport,15:28:29,636023582,YM WISDOM,31.46233,31.75713,0.0,261.0,316.0,25.0,True,,,,
PositionReport,15:28:29,247311200,GRANDE COSTA D'AVORI,42.47878,10.40901,16.5,320.0,320.0,25.0,True,,,,
PositionReport,15:28:29,538011873,GEMINI CAPO,37.68134,-0.46863,9.9,212.0,211.0,60.0,True,,,,
PositionReport,15:28:29,212717000,OLVIA,34.29972,33.31435,7.8,329.6,327.0,46.0,True,,,,
PositionReport,15:28:29,229671000,MINET,41.37907,2.18642,0.0,360.0,511.0,27.0,True,,,,
PositionReport,15:28:29,636021246,MSC PAMIRA III,37.55801,15.74635,16.7,43.5,42.0,25.0,True,,,,
PositionReport,15:28:30,319289900,CONFESSA,43.58257,7.13436,0.1,343.2,30.0,27.0,True,,,,
PositionReport,15:28:30,620800461,DALAL,41.26895,28.98574,0.0,203.3,19.0,27.0,True,,,,
PositionReport,15:28:30,256846000,HOKULANI,37.93186,23.68004,0.0,360.0,62.0,28.0,True,,,,
PositionReport,15:28:30,224071970,L'ILLA PLANA,38.84436,0.11262,0.0,360.0,511.0,27.0,True,,,,
PositionReport,15:28:30,256885000,BARBARICA,40.22568,18.70731,11.9,337.5,335.0,27.0,True,,,,
PositionReport,15:28:30,247235200,MA PASSU,40.55683,14.2426,3.9,236.6,511.0,29.0,True,,,,
PositionReport,15:28:30,636016205,POLARIS MILA,45.56694,13.74418,0.0,116.1,268.0,28.0,True,,,,
PositionReport,15:28:30,636013337,CHEM HELEN,31.1419,29.80799,1.1,211.4,39.0,26.0,True,,,,
PositionReport,15:28:30,538007974,KRITI ATLAS,31.65281,33.45116,12.3,132.1,131.0,28.0,True,,,,
PositionReport,15:28:30,461000238,AMULET,31.38517,32.3915,10.2,15.0,15.0,28.0,True,,,,
PositionReport,15:28:30,667001703,PRINCE AMIN,43.11928,28.31386,0.0,208.7,0.0,28.0,True,,,,
PositionReport,15:28:30,305808000,CIELO,45.61208,13.81053,0.0,182.3,245.0,28.0,True,,,,
PositionReport,15:28:30,247549600,VB ETNA,38.21386,15.25819,6.1,102.3,95.0,27.0,True,,,,
PositionReport,15:28:30,247384800,GABRIELLA NERI,43.56153,10.30025,4.7,233.4,230.0,28.0,True,,,,
PositionReport,15:28:30,636014423,ELLIE LADY,32.62722,30.0096,12.2,106.0,100.0,29.0,True,,,,
PositionReport,15:28:30,215587000,NEPTUNE ITHAKI,42.40472,16.06558,15.5,316.1,318.0,13.0,True,,,,
DataLinkManagementMessage,15:28:30,2241118,AVILES,43.49159,-5.94191,,,,,True,,,,
DataLinkManagementMessage,15:28:30,2241155,MAHON,39.88998,4.26749,,,,,True,,,,
DataLinkManagementMessage,15:28:30,2780201,SLAVNIK,45.53384,13.97535,,,,,True,,,,
UnknownMessage,15:28:30,256002116,ATLANTIKA,37.02552,27.43364,,,,,,,,,
SingleSlotBinaryMessage,15:28:30,232032450,MARSS,43.68948,7.33618,,,,,True,,,,
PositionReport,15:28:30,319738000,SPIRIT,41.24091,9.85682,11.3,300.1,300.0,28.0,True,,,,
StandardClassBPositionReport,15:28:30,319103600,SPECTRUM V,44.40928,8.92367,0.1,360.0,511.0,29.0,True,,,,
PositionReport,15:28:30,352003381,PROFESSOR AZIZALIYEV,40.95962,28.75139,0.1,107.9,37.0,28.0,True,,,,
StandardClassBPositionReport,15:28:30,271040656,XENOS-II,37.03587,27.4246,0.0,0.0,511.0,29.0,True,,,,
StandardClassBPositionReport,15:28:30,227336690,AGUANTE,45.62047,-1.02872,0.2,88.3,511.0,29.0,True,,,,
StandardClassBPositionReport,15:28:30,240314800,ARIS,37.93199,23.68473,0.0,360.0,511.0,28.0,True,,,,
PositionReport,15:28:30,247042900,ADEONA,40.84015,14.26858,0.0,47.0,89.0,22.0,True,,,,
PositionReport,15:28:30,247372800,GIANNI M,38.01317,12.51248,0.0,214.9,511.0,28.0,True,,,,
PositionReport,15:28:30,538009529,NEGMAR CICEK,41.67015,28.47997,0.1,269.3,35.0,29.0,True,,,,
PositionReport,15:28:30,431120000,ONE MANEUVER,39.2134,3.63036,11.9,58.0,62.0,60.0,True,,,,
PositionReport,15:28:30,563186700,ENERGY SPIRIT,43.13371,4.54103,5.3,107.4,111.0,26.0,True,,,,
DataLinkManagementMessage,15:28:30,2275430,,42.96922,9.38005,,,,,True,,,,
StandardClassBPositionReport,15:28:30,261007383,SUMMER,38.13758,0.30546,5.8,69.7,511.0,28.0,True,,,,
PositionReport,15:28:31,232049174,CHARISMA,37.7701,23.61826,12.5,6.6,1.0,28.0,True,,,,
PositionReport,15:28:31,237039500,DELOSEXPRESS,37.39817,25.2645,0.0,182.0,511.0,29.0,True,,,,
PositionReport,15:28:31,247043100,TETIDE,40.79952,13.4331,0.0,61.0,511.0,25.0,True,,,,
PositionReport,15:28:31,538011292,PASCO BERCEM,35.82525,16.14948,15.1,107.7,109.0,28.0,True,,,,
PositionReport,15:28:31,538072107,TURK'S,36.82241,28.3126,0.0,0.0,323.0,28.0,True,,,,
PositionReport,15:28:31,224598000,FRANCISCO P NAVARRO,39.89631,4.32564,0.9,109.0,296.0,30.0,True,,,,
PositionReport,15:28:31,256997000,CHEMICAL CONTENDER,37.81449,24.23386,10.0,77.5,79.0,25.0,True,,,,
DataLinkManagementMessage,15:28:31,2470052,MONTE CAPANNE,42.77135,10.16712,,,,,True,,,,
DataLinkManagementMessage,15:28:31,2070818,,42.11372,27.84735,,,,,True,,,,
DataLinkManagementMessage,15:28:31,2241048,VALENCIA,39.4341,-0.30313,,,,,True,,,,
PositionReport,15:28:31,341166001,TO CALLISTO,37.96052,23.57567,0.0,213.2,511.0,31.0,True,,,,
PositionReport,15:28:31,247128500,SNAV ORION,40.55724,14.23998,0.1,158.6,117.0,28.0,True,,,,
DataLinkManagementMessage,15:28:31,2470025,MONTE MAIELETTA,42.1575,14.12555,,,,,True,,,,
PositionReport,15:28:31,525008071,GAS WIDURI,36.29821,-0.15076,0.0,282.0,310.0,60.0,True,,,,
StaticDataReport,15:28:31,244700329,NEXT,38.84497,0.11253,,,,,True,,,,
StandardClassBPositionReport,15:28:31,227490960,LOU PANTAI,43.5874,7.12758,0.1,233.7,511.0,30.0,True,,,,
StandardClassBPositionReport,15:28:31,203245290,,37.90603,20.7065,0.0,0.0,0.0,60.0,True,,,,
StaticDataReport,15:28:31,215780000,,37.99831,23.42023,,,,,True,,,,
StandardClassBPositionReport,15:28:31,232010616,TOROA,37.91723,23.66373,6.2,46.2,511.0,29.0,True,,,,
PositionReport,15:28:31,247171200,DON FRANCESCO,41.25341,13.60958,0.0,317.0,511.0,27.0,True,,,,
StandardClassBPositionReport,15:28:31,232056885,,40.90383,12.97998,0.6,133.7,511.0,28.0,True,,,,
Interrogation,15:28:31,1001,AIRBORNE SAR,41.70304,12.88159,,,,,True,,,,
BaseStationReport,15:28:31,2288271,,43.06752,5.94418,,,,,True,,,,
ShipStaticData,15:28:32,636025706,GREAT CLOVER,37.43385,9.1983,,,,,True,5LYT6,DZ ORN,79.0,"{'A': 160, 'B': 30, 'C': 20, 'D': 12}"
StaticDataReport,15:28:32,2386190,AIS RS OSORCICA,44.66506,14.36641,,,,,True,,,,
StaticDataReport,15:28:32,232034834,COSIMA,34.66859,33.03967,,,,,True,,,,
StaticDataReport,15:28:32,319110100,MOONLIGHT,37.93534,23.68054,,,,,True,,,,
StandardClassBPositionReport,15:28:32,234845000,S/Y ALEJANDRA,39.5598,2.62885,0.0,241.1,511.0,30.0,True,,,,
StandardClassBPositionReport,15:28:32,224383880,458201,36.53752,-4.58068,0.9,21.2,511.0,31.0,True,,,,
BaseStationReport,15:28:32,2470037,ANTENNAMMARE,38.15917,15.46472,,,,,True,,,,
BaseStationReport,15:28:32,2393200,,37.93949,23.63968,,,,,True,,,,
BaseStationReport,15:28:32,2470142,USTICA,38.70778,13.17805,,,,,True,,,,
PositionReport,15:28:32,224637000,MARTIN I SOLER,39.42017,0.29807,20.1,269.6,270.0,29.0,True,,,,
DataLinkManagementMessage,15:28:32,2240991,,41.33508,2.14128,,,,,True,,,,
DataLinkManagementMessage,15:28:32,2240991,,41.33508,2.14128,,,,,True,,,,
GnssBroadcastBinaryMessage,15:28:32,2780202,IZOLA SBI,45.5445,13.68666,,,,,True,,,,
ShipStaticData,15:28:32,247128500,SNAV ORION,40.55724,14.23998,,,,,True,IRBQ,NAPOLI/CAPRI VIC.,69.0,"{'A': 10, 'B': 39, 'C': 6, 'D': 3}"
ShipStaticData,15:28:32,419002052,SHIVALIK,37.39845,1.69734,,,,,True,ATET2,"GIB,UK",80.0,"{'A': 200, 'B': 25, 'C': 19, 'D': 18}"
PositionReport,15:28:32,319119400,LADY LILIAN,37.93107,23.64937,0.0,344.3,326.0,28.0,True,,,,
PositionReport,15:28:32,237044600,EKATERINI P.,37.82587,24.27329,19.4,317.0,320.0,60.0,True,,,,
AidsToNavigationReport,15:28:32,992476438,,36.99056,15.3525,,,,60.0,True,,,0.0,"{'A': 0, 'B': 0, 'C': 0, 'D': 0}"
PositionReport,15:28:32,237044600,EKATERINI P.,37.82587,24.27329,19.5,317.3,320.0,30.0,True,,,,
PositionReport,15:28:32,219314000,ELISABETH MAERSK,36.49681,-0.51507,0.9,300.0,336.0,60.0,True,,,,
PositionReport,15:28:32,224205360,NOU CALPE QUATRE,39.05945,1.30993,10.1,216.3,209.0,30.0,True,,,,
PositionReport,15:28:32,224014460,FRANJUMAR,38.99458,-0.15458,0.0,0.0,511.0,31.0,True,,,,
PositionReport,15:28:32,256236000,SMOOTH OPERATOR,43.5875,7.12311,0.0,207.3,188.0,31.0,True,,,,
StandardClassBPositionReport,15:28:33,256005193,,44.35111,8.56909,0.0,360.0,511.0,31.0,True,,,,
StandardClassBPositionReport,15:28:33,227086320,,43.5649,7.07686,2.5,284.2,511.0,31.0,True,,,,
StandardClassBPositionReport,15:28:33,271049201,BABYLON-1,37.03247,27.42795,0.0,0.0,511.0,31.0,True,,,,
StandardClassBPositionReport,15:28:33,224122560,NUEVO MIRANDILLA,39.75368,1.93239,6.9,71.4,511.0,31.0,True,,,,
BaseStationReport,15:28:33,2070819,,43.18195,27.90778,,,,,True,,,,
StandardSearchAndRescueAircraftReport,15:28:33,1001,AIRBORNE SAR,41.70406,12.87974,44.0,305.3,,31.0,True,,,,
AidsToNavigationReport,15:28:33,992241056,,39.18647,-0.21693,,,,0.0,True,,,5.0,"{'A': 0, 'B': 0, 'C': 0, 'D': 0}"
StaticDataReport,15:28:33,225957690,MALULO,39.42217,-0.31615,,,,,True,,,,
ChannelManagement,15:28:33,2241048,VALENCIA,39.4341,-0.30313,,,,,True,,,,
ShipStaticData,15:28:33,235104723,ZENOBIA,43.7367,7.42388,,,,,True,2HLW8,MONACO,37.0,"{'A': 34, 'B': 24, 'C': 4, 'D': 7}"
PositionReport,15:28:33,247270100,ANGELINA LAURO JET,40.78403,14.20548,29.0,69.0,70.0,30.0,True,,,,
PositionReport,15:28:33,255915573,HEINZ,37.36992,4.4539,10.6,263.6,263.0,29.0,True,,,,
PositionReport,15:28:33,237046010,PORT OF SYROS,37.44015,24.94527,0.0,231.9,511.0,31.0,True,,,,
PositionReport,15:28:33,636017102,MAERSK SARAT,36.15798,-4.88135,0.7,227.2,341.0,32.0,True,,,,
PositionReport,15:28:33,249867000,BLADE6,37.94165,23.66905,0.0,360.0,511.0,31.0,True,,,,
StaticDataReport,15:28:33,268269101,TOGETHER,43.72597,7.41525,,,,,True,,,,
PositionReport,15:28:33,630001259,ANNABELLA,34.90583,35.87008,0.0,36.2,511.0,30.0,True,,,,
PositionReport,15:28:33,671552100,AXIS I,34.92612,35.82245,2.4,356.2,276.0,30.0,True,,,,
PositionReport,15:28:33,311002021,LXH,31.60198,32.15902,11.1,313.2,312.0,31.0,True,,,,
DataLinkManagementMessage,15:28:33,2241047,CULLERA,39.18651,-0.21694,,,,,True,,,,
StandardClassBPositionReport,15:28:34,247270280,LOS ANGELES,40.70274,14.35925,6.1,130.3,511.0,32.0,True,,,,
StandardClassBPositionReport,15:28:34,247225520,AURORA,41.3851,2.20134,0.0,360.0,511.0,32.0,True,,,,
PositionReport,15:28:34,209819000,NAXOS II,31.29793,32.37471,5.9,12.2,4.0,32.0,True,,,,
PositionReport,15:28:34,212267000,CONTSHIP  IVY,39.43385,-0.32101,1.6,287.4,124.0,33.0,True,,,,
PositionReport,15:28:34,636012377,ALRAR,35.84141,-0.22452,0.9,176.0,154.0,60.0,True,,,,
PositionReport,15:28:34,636026410,TAXIARCHIS,37.1491,1.49201,10.9,72.0,69.0,60.0,True,,,,
StaticDataReport,15:28:34,235066178,M/Y K. GRACE,43.58539,7.12545,,,,,True,,,,
StandardClassBPositionReport,15:28:34,227045120,GAIVOTA,43.34248,5.3031,7.3,17.3,511.0,32.0,True,,,,
StaticDataReport,15:28:34,232026270,GOLD RUSH,39.55673,2.62684,,,,,True,,,,
StaticDataReport,15:28:34,232025842,SOMOS DOS,39.54395,2.38508,,,,,True,,,,
PositionReport,15:28:34,511100818,M.ALTINYUVA,35.68779,-0.98211,0.1,45.8,133.0,33.0,True,,,,
ShipStaticData,15:28:34,227146600,F/V J. LOUIS VINCENT,43.3566,5.32505,,,,,True,FQBL,SETE LA CAPITALE,30.0,"{'A': 10, 'B': 15, 'C': 4, 'D': 3}"
ShipStaticData,15:28:34,253445000,LEEUW,39.63852,-0.20568,,,,,True,LXKV,ES SAG,99.0,"{'A': 86, 'B': 13, 'C': 9, 'D': 11}"
ShipStaticData,15:28:34,538071591,SS DELPHINE,43.32395,5.36013,,,,,True,V7A4655,MARSEILLE,37.0,"{'A': 35, 'B': 44, 'C': 6, 'D': 5}"
PositionReport,15:28:34,247041700,FILIPPO LIPPI,38.21548,15.2445,0.0,268.0,511.0,30.0,True,,,,
PositionReport,15:28:34,224241390,NUEVO HARO RODRIGUEZ,36.53921,-4.61726,0.0,360.0,511.0,32.0,True,,,,
PositionReport,15:28:34,240383000,DODEKANISOS PRIDE,36.44527,28.22914,0.5,295.2,85.0,31.0,True,,,,
PositionReport,15:28:34,636022087,K ONSET,43.40218,4.948,0.0,245.0,165.0,30.0,True,,,,
BaseStationReport,15:28:34,2241097,,43.43469,-5.59179,,,,,True,,,,
PositionReport,15:28:34,247333600,TAORMINA,37.23218,15.21745,0.0,360.0,511.0,32.0,True,,,,
PositionReport,15:28:35,305090000,MOCA,43.32098,5.36092,0.0,20.1,511.0,33.0,True,,,,
PositionReport,15:28:35,247257200,CORONA AUSTRALE,40.47901,17.21166,0.0,159.4,92.0,32.0,True,,,,
AidsToNavigationReport,15:28:35,992476497,,40.745,13.81667,,,,60.0,True,,,0.0,"{'A': 0, 'B': 0, 'C': 0, 'D': 0}"
PositionReport,15:28:35,247075010,MASSIMO TANFA,45.22172,12.286,0.0,0.0,511.0,34.0,True,,,,
StandardClassBPositionReport,15:28:35,227177670,SOLANA II,43.53827,7.09752,15.6,255.6,252.0,32.0,True,,,,
PositionReport,15:28:35,224026740,PLAYA TABARCA,38.17941,-0.5493,7.9,278.0,278.0,60.0,True,,,,
StaticDataReport,15:28:35,212872000,,34.65491,33.01762,,,,,True,,,,
StaticDataReport,15:28:35,247102300,ATALANTA II,44.40035,8.93172,,,,,True,,,,
StandardClassBPositionReport,15:28:35,232061269,MUSIC I,37.0305,27.43482,0.1,360.0,511.0,33.0,True,,,,
DataLinkManagementMessage,15:28:35,2129940,,34.65292,33.01308,,,,,True,,,,
AidsToNavigationReport,15:28:36,992471072,,37.90675,12.36539,,,,60.0,True,,,6.0,"{'A': 1, 'B': 1, 'C': 1, 'D': 1}"
StaticDataReport,15:28:36,232050485,LADY N,43.58479,7.1264,,,,,True,,,,
StaticDataReport,15:28:36,232067012,UNICORN CHASER,43.72552,7.41445,,,,,True,,,,
StaticDataReport,15:28:36,227914470,ZEBULON,43.02183,6.15399,,,,,True,,,,
StandardClassBPositionReport,15:28:36,271041329,FATOS,37.03586,27.42476,0.0,0.0,511.0,34.0,True,,,,
StandardClassBPositionReport,15:28:36,228269110,PANTHOURS,43.41532,6.77419,0.0,360.0,511.0,34.0,True,,,,
StandardClassBPositionReport,15:28:36,538071722,SIREN,43.58154,7.13237,0.2,360.0,511.0,35.0,True,,,,
StandardClassBPositionReport,15:28:36,254320000,LEFILU,43.72561,7.41461,0.0,44.2,511.0,34.0,True,,,,
StandardClassBPositionReport,15:28:36,227446730,,41.92842,8.74158,0.0,360.0,511.0,33.0,True,,,,
StandardClassBPositionReport,15:28:36,228072960,SEA DREAM,43.40999,6.7816,0.0,360.0,511.0,34.0,True,,,,
StandardClassBPositionReport,15:28:36,207836580,CARPE VENTUM,43.19167,27.92114,0.0,360.0,511.0,34.0,True,,,,
StaticDataReport,15:28:36,207839370,THEA VI,43.19226,27.92085,,,,,True,,,,
StandardClassBPositionReport,15:28:36,232053031,GOX,36.85191,28.28035,0.0,360.0,511.0,34.0,True,,,,
StandardClassBPositionReport,15:28:36,218041110,LASH,39.54724,2.38501,0.0,0.0,0.0,60.0,True,,,,
PositionReport,15:28:36,224598000,FRANCISCO P NAVARRO,39.89631,4.32567,1.0,106.7,299.0,35.0,True,,,,
DataLinkManagementMessage,15:28:36,2070813,,43.26397,27.9602,,,,,True,,,,
ShipStaticData,15:28:36,247245100,NINO I,44.39389,8.90425,,,,,True,IQBO,GENOVA,70.0,"{'A': 33, 'B': 3, 'C': 16, 'D': 4}"
ShipStaticData,15:28:36,235862000,WHITE ROSE OF DRACHS,43.7236,7.41585,,,,,True,MEEW5,CAP D AIL,37.0,"{'A': 32, 'B': 33, 'C': 6, 'D': 6}"
PositionReport,15:28:36,241691000,LYBOUSSAKIS CHIOS,37.64647,21.3226,0.2,78.7,320.0,34.0,True,,,,
PositionReport,15:28:36,538080020,HYPERION,43.27632,6.65879,0.1,233.5,356.0,32.0,True,,,,
PositionReport,15:28:36,241359000,NISSOS CHRISTIANA,38.75593,4.00354,13.5,102.3,105.0,28.0,True,,,,
PositionReport,15:28:36,311001070,ICARIAN SPIRE,36.13305,24.24555,11.8,289.5,290.0,33.0,True,,,,
PositionReport,15:28:36,247381100,STAR,45.63488,13.76726,0.0,254.0,511.0,35.0,True,,,,
UnknownMessage,15:28:36,256003445,LADY T,43.58503,7.12316,,,,,,,,,
ShipStaticData,15:28:37,209581000,FLY ME TO THE MOON,43.73538,7.42358,,,,,True,5BUS4,MONACO,37.0,"{'A': 13, 'B': 36, 'C': 5, 'D': 5}"
PositionReport,15:28:37,249116000,SAN MARCOS,43.78772,-5.7656,14.2,92.4,92.0,35.0,True,,,,
StandardClassBPositionReport,15:28:37,227928420,AR SPARFELL,43.51312,7.07302,6.2,249.8,511.0,36.0,True,,,,
StandardClassBPositionReport,15:28:37,235092626,MEME,43.63537,7.13921,0.0,360.0,511.0,36.0,True,,,,
StandardClassBPositionReport,15:28:37,261002411,ZEPHYROS,41.3697,2.19806,5.9,213.9,511.0,35.0,True,,,,
StandardClassBPositionReport,15:28:37,249447000,ATHENA I,37.9323,23.67989,0.0,257.5,511.0,36.0,True,,,,
PositionReport,15:28:37,247363100,S.LUIGI,40.56164,14.24941,0.4,95.0,511.0,34.0,True,,,,
StaticDataReport,15:28:37,205515670,LE RESCATOR,41.67454,9.37767,,,,,True,,,,
PositionReport,15:28:37,304019000,COLOMBO TRADER,40.96478,28.68226,0.0,60.5,354.0,35.0,True,,,,
PositionReport,15:28:37,249930000,ESKE,39.95546,0.02277,0.0,117.6,27.0,35.0,True,,,,
PositionReport,15:28:37,212585000,GIOACCHINO BACHETO,40.83364,14.29349,0.0,215.8,127.0,35.0,True,,,,
PositionReport,15:28:37,247340600,OCEAN 1,45.61016,13.77889,0.5,285.3,511.0,30.0,True,,,,
PositionReport,15:28:37,319124900,LOON,39.51657,2.70401,8.2,88.3,87.0,36.0,True,,,,
ShipStaticData,15:28:37,255915869,STEEL,43.54633,10.29567,,,,,True,CQ2327,VIAREGGIO,37.0,"{'A': 27, 'B': 27, 'C': 5, 'D': 5}"
PositionReport,15:28:37,247335800,MALTA,44.39413,8.91359,5.5,109.7,511.0,36.0,True,,,,
StandardClassBPositionReport,15:28:37,271001195,GRANDE LALE,37.03593,27.42736,0.0,166.3,511.0,35.0,True,,,,
PositionReport,15:28:37,244830029,TRINTEL,37.64586,21.31856,0.0,194.4,511.0,35.0,True,,,,
PositionReport,15:28:37,319116600,SEASENSE,44.13535,8.2685,0.0,147.3,240.0,34.0,True,,,,
BaseStationReport,15:28:37,2288241,,42.26022,9.54109,,,,,True,,,,
ShipStaticData,15:28:37,319718000,VAVA,37.93182,23.64713,,,,,True,ZCIC5,ZEA,37.0,"{'A': 17, 'B': 30, 'C': 4, 'D': 5}"
ShipStaticData,15:28:37,219034486,SVEND,45.7916,13.54898,,,,,True,OUIY2,MONFALCONE,31.0,"{'A': 11, 'B': 20, 'C': 3, 'D': 3}"
ShipStaticData,15:28:37,636019966,BELLA ANN,45.56488,13.74148,,,,,True,D5XA3,ES TAR,70.0,"{'A': 214, 'B': 26, 'C': 23, 'D': 16}"
PositionReport,15:28:37,319648000,BLUE PAPILLON,39.5639,2.63793,0.0,234.0,324.0,36.0,True,,,,
StandardClassBPositionReport,15:28:38,225992277,AZULON,37.74931,-0.75307,3.6,44.0,45.0,60.0,True,,,,
AidsToNavigationReport,15:28:38,992471074,,37.95672,12.05003,,,,60.0,True,,,6.0,"{'A': 1, 'B': 1, 'C': 1, 'D': 1}"
AidsToNavigationReport,15:28:38,992783011,,45.55277,13.73865,,,,61.0,True,,,6.0,"{'A': 0, 'B': 1, 'C': 0, 'D': 1}"
StandardClassBPositionReport,15:28:38,250104660,CLAIR DE LUNE,37.74674,-0.74267,0.0,180.0,89.0,60.0,True,,,,
PositionReport,15:28:38,511101443,SEA STAR KOS,36.96721,27.37177,27.9,219.4,511.0,37.0,True,,,,
StandardClassBPositionReport,15:28:38,237345900,MENIPPE,37.93668,23.659,0.1,360.0,511.0,37.0,True,,,,
PositionReport,15:28:38,224040470,FRANCISCO Y MILAGROS,39.96788,0.01882,0.0,0.0,511.0,35.0,True,,,,
